Temporada,home_team_api_id,away_team_api_id,B365H,B365A,date,home_team_goal,away_team_goal,odd_team_win,Team_win
2012/2013,8521,9847,7.5,1.44,2012-12-21 00:00:00,0,3,1.44,1
2012/2013,8576,9847,6,1.62,2012-08-19 00:00:00,0,0,1.62,0
2012/2013,9847,8576,1.14,17,2013-01-11 00:00:00,0,0,1.14,0
2012/2013,9827,9847,4,2,2013-01-20 00:00:00,0,1,2.0,1
2012/2013,9847,8639,1.5,7,2013-01-27 00:00:00,1,0,1.5,1
2012/2013,9941,9847,5,1.8,2013-02-01 00:00:00,0,4,1.8,1
2012/2013,9847,7794,1.17,15,2013-02-08 00:00:00,3,1,1.17,1
2012/2013,9874,9847,7.5,1.44,2013-02-17 00:00:00,3,2,1.44,0
2012/2013,9847,8592,1.5,7.5,2013-02-24 00:00:00,2,0,1.5,1
2012/2013,9837,9847,7,1.5,2013-03-02 00:00:00,1,0,1.5,0
2012/2013,9847,8481,1.18,15,2013-03-09 00:00:00,2,1,1.18,1
2012/2013,9853,9847,3,2.5,2013-03-17 00:00:00,2,2,2.5,0
2012/2013,9847,9827,1.57,6.5,2012-08-26 00:00:00,0,0,1.57,0
2012/2013,9847,10249,1.57,6,2013-03-29 00:00:00,1,0,1.57,1
2012/2013,9851,9847,3.3,2.25,2013-04-06 00:00:00,0,2,2.25,1
2012/2013,10242,9847,5.5,1.62,2013-04-13 00:00:00,0,1,1.62,1
2012/2013,9847,9831,1.45,8,2013-04-21 00:00:00,3,0,1.45,1
2012/2013,4087,9847,4.75,1.7,2013-04-28 00:00:00,0,1,1.7,1
2012/2013,9847,9873,1.2,12,2013-05-05 00:00:00,1,1,1.2,0
2012/2013,9748,9847,3.4,2.15,2013-05-12 00:00:00,0,1,2.15,1
2012/2013,9847,8521,1.14,19,2013-05-18 00:00:00,3,1,1.14,1
2012/2013,8689,9847,4.33,1.85,2013-05-26 00:00:00,1,3,1.85,1
2012/2013,8639,9847,2.7,2.6,2012-09-02 00:00:00,1,2,2.6,1
2012/2013,9847,9941,1.4,9,2012-09-14 00:00:00,2,0,1.4,1
2012/2013,7794,9847,5.25,1.67,2012-09-22 00:00:00,0,4,1.67,1
2012/2013,9847,9874,1.2,15,2012-09-29 00:00:00,2,0,1.2,1
2012/2013,8592,9847,3,2.4,2012-10-07 00:00:00,2,2,2.4,0
2012/2013,9847,9837,1.2,13,2012-10-20 00:00:00,1,0,1.2,1
2012/2013,8357,9823,8.5,1.36,2012-08-25 00:00:00,0,3,1.36,1
2012/2013,9790,9823,7.5,1.36,2012-11-03 00:00:00,0,3,1.36,1
2012/2013,9823,9810,1.17,16,2012-11-10 00:00:00,2,0,1.17,1
2012/2013,8165,9823,10,1.29,2012-11-17 00:00:00,1,1,1.29,0
2012/2013,9823,9904,1.17,15,2012-11-24 00:00:00,5,0,1.17,1
2012/2013,8358,9823,8,1.36,2012-11-28 00:00:00,0,2,1.36,1
2012/2013,9823,9789,1.75,4.33,2012-12-01 00:00:00,1,1,1.75,0
2012/2013,8406,9823,10,1.29,2012-12-08 00:00:00,0,2,1.29,1
2012/2013,9823,9788,1.14,17,2012-12-14 00:00:00,1,1,1.14,0
2012/2013,9823,8357,1.1,19,2013-01-19 00:00:00,2,0,1.1,1
2012/2013,10269,9823,8,1.4,2013-01-27 00:00:00,0,2,1.4,1
2012/2013,9823,10269,1.25,11,2012-09-02 00:00:00,6,1,1.25,1
2012/2013,9905,9823,8,1.4,2013-02-02 00:00:00,0,3,1.4,1
2012/2013,9823,10189,1.25,12,2013-02-09 00:00:00,4,0,1.25,1
2012/2013,8721,9823,7,1.4,2013-02-15 00:00:00,0,2,1.4,1
2012/2013,9823,8697,1.17,15,2013-02-23 00:00:00,6,1,1.17,1
2012/2013,8226,9823,12,1.25,2013-03-03 00:00:00,0,1,1.25,1
2012/2013,9823,8194,1.1,21,2013-03-09 00:00:00,3,2,1.1,1
2012/2013,8178,9823,4.2,1.8,2013-03-16 00:00:00,1,2,1.8,1
2012/2013,9823,9790,1.3,9,2013-03-30 00:00:00,9,2,1.3,1
2012/2013,9810,9823,6,1.53,2013-04-06 00:00:00,0,1,1.53,1
2012/2013,9823,8165,1.22,13,2013-04-13 00:00:00,4,0,1.22,1
2012/2013,9823,9905,1.17,15,2012-09-15 00:00:00,3,1,1.17,1
2012/2013,9904,9823,5.5,1.57,2013-04-20 00:00:00,1,6,1.57,1
2012/2013,9823,8358,1.22,12,2013-04-27 00:00:00,1,0,1.22,1
2012/2013,9789,9823,3.1,2.25,2013-05-04 00:00:00,1,1,2.25,0
2012/2013,9823,8406,1.2,13,2013-05-11 00:00:00,3,0,1.2,1
2012/2013,9788,9823,7,1.44,2013-05-18 00:00:00,3,4,1.44,1
2012/2013,10189,9823,4,1.91,2012-09-22 00:00:00,0,2,1.91,1
2012/2013,9823,8721,1.2,13,2012-09-25 00:00:00,3,0,1.2,1
2012/2013,8697,9823,6,1.53,2012-09-29 00:00:00,0,2,1.53,1
2012/2013,9823,8226,1.14,17,2012-10-06 00:00:00,2,0,1.14,1
2012/2013,8194,9823,11,1.29,2012-10-20 00:00:00,0,5,1.29,1
2012/2013,9823,8178,1.22,13,2012-10-28 00:00:00,1,2,1.22,0
2012/2013,9885,10167,1.3,10.5,2012-08-25 00:00:00,2,0,1.3,1
2012/2013,9885,9857,1.25,12,2012-10-31 00:00:00,2,1,1.25,1
2012/2013,9885,8636,1.65,5.5,2012-11-03 00:00:00,1,3,1.65,0
2012/2013,9878,9885,8.5,1.36,2012-11-10 00:00:00,1,6,1.36,1
2012/2013,9885,8543,1.5,6.5,2012-11-17 00:00:00,0,0,1.5,0
2012/2013,8564,9885,3.2,2.25,2012-11-25 00:00:00,1,0,2.25,0
2012/2013,9885,9804,1.33,9,2012-12-01 00:00:00,3,0,1.33,1
2012/2013,8540,9885,5.5,1.62,2012-12-09 00:00:00,0,1,1.62,1
2012/2013,9885,8524,1.29,11,2012-12-16 00:00:00,3,0,1.29,1
2012/2013,8529,9885,8.5,1.4,2012-12-21 00:00:00,1,3,1.4,1
2012/2013,9885,9882,1.18,16,2013-01-06 00:00:00,1,2,1.18,0
2012/2013,8600,9885,5,1.73,2012-09-02 00:00:00,1,4,1.73,1
2012/2013,10167,9885,5,1.73,2013-01-13 00:00:00,1,1,1.73,0
2012/2013,9885,8600,1.36,9.5,2013-01-19 00:00:00,4,0,1.36,1
2012/2013,9885,10233,1.17,17,2013-01-26 00:00:00,1,1,1.17,0
2012/2013,8533,9885,5.5,1.62,2013-02-03 00:00:00,1,2,1.62,1
2012/2013,9885,8535,1.62,5.5,2013-02-09 00:00:00,2,0,1.62,1
2012/2013,8686,9885,3.4,2.1,2013-02-16 00:00:00,1,0,2.1,0
2012/2013,9885,8551,1.2,13,2013-02-24 00:00:00,3,0,1.2,1
2012/2013,9875,9885,3,2.38,2013-03-01 00:00:00,1,1,2.38,0
2012/2013,9885,8530,1.29,11,2013-03-10 00:00:00,1,0,1.29,1
2012/2013,9857,9885,5.5,1.62,2013-03-16 00:00:00,0,2,1.62,1
2012/2013,10233,9885,5.5,1.62,2012-09-16 00:00:00,1,3,1.62,1
2012/2013,8636,9885,3.25,2.2,2013-03-30 00:00:00,1,2,2.2,1
2012/2013,9885,9878,1.14,15,2013-04-06 00:00:00,2,1,1.14,1
2012/2013,8543,9885,4.1,1.91,2013-04-15 00:00:00,0,2,1.91,1
2012/2013,9885,8564,1.73,4.75,2013-04-21 00:00:00,1,0,1.73,1
2012/2013,9804,9885,5.5,1.62,2013-04-28 00:00:00,0,2,1.62,1
2012/2013,9885,8540,1.44,9.5,2013-05-05 00:00:00,1,0,1.44,1
2012/2013,8524,9885,3.75,2,2013-05-08 00:00:00,0,1,2.0,1
2012/2013,9885,8529,1.29,9.5,2013-05-11 00:00:00,1,1,1.29,0
2012/2013,9882,9885,4.75,1.73,2013-05-18 00:00:00,3,2,1.73,0
2012/2013,9885,8533,1.29,10,2012-09-22 00:00:00,2,0,1.29,1
2012/2013,8535,9885,3.6,2.1,2012-09-25 00:00:00,0,0,2.1,0
2012/2013,9885,8686,1.67,4.75,2012-09-29 00:00:00,4,1,1.67,1
2012/2013,8551,9885,6.5,1.53,2012-10-07 00:00:00,1,2,1.53,1
2012/2013,9885,9875,1.7,5,2012-10-20 00:00:00,2,0,1.7,1
2012/2013,8530,9885,5,1.73,2012-10-28 00:00:00,0,1,1.73,1
2012/2013,10219,8640,7,1.45,2012-08-11 00:00:00,3,2,1.45,0
2012/2013,8593,10229,1.62,5,2012-08-12 00:00:00,2,2,1.62,0
2012/2013,10235,8593,2.88,2.3,2012-10-28 00:00:00,2,2,2.3,0
2012/2013,6413,8640,10,1.3,2012-10-28 00:00:00,1,2,1.3,1
2012/2013,8593,8277,1.4,7,2012-11-03 00:00:00,0,2,1.4,0
2012/2013,8640,9791,1.2,12,2012-11-03 00:00:00,4,0,1.2,1
2012/2013,6413,8593,7,1.4,2012-11-11 00:00:00,2,4,1.4,1
2012/2013,8640,10228,1.29,8.5,2012-11-11 00:00:00,5,1,1.29,1
2012/2013,10217,8640,8.5,1.33,2012-11-17 00:00:00,1,6,1.33,1
2012/2013,8593,9839,1.11,17,2012-11-17 00:00:00,2,0,1.11,1
2012/2013,9803,8593,7.5,1.36,2012-11-25 00:00:00,1,2,1.36,1
2012/2013,8640,8277,1.33,8.5,2012-11-25 00:00:00,1,2,1.33,0
2012/2013,8593,8640,2.38,2.88,2012-12-01 00:00:00,3,1,2.38,1
2012/2013,8593,8674,1.2,13,2012-12-08 00:00:00,2,0,1.2,1
2012/2013,8640,8611,1.57,5.5,2012-12-09 00:00:00,3,0,1.57,1
2012/2013,8464,8640,7,1.4,2012-12-15 00:00:00,1,1,1.4,0
2012/2013,8525,8593,12,1.25,2012-12-16 00:00:00,2,4,1.25,1
2012/2013,9761,8640,8.5,1.33,2012-12-22 00:00:00,1,6,1.33,1
2012/2013,9908,8593,4.2,1.8,2012-12-23 00:00:00,0,0,1.8,0
2012/2013,8640,6413,1.14,15,2013-01-18 00:00:00,1,3,1.14,0
2012/2013,8593,10235,1.62,5,2013-01-20 00:00:00,3,0,1.62,1
2012/2013,8640,9803,1.2,13,2012-08-18 00:00:00,5,0,1.2,1
2012/2013,8464,8593,4.33,1.8,2012-08-19 00:00:00,1,6,1.8,1
2012/2013,9791,8640,5,1.62,2013-01-26 00:00:00,1,5,1.62,1
2012/2013,8277,8593,4,1.85,2013-01-27 00:00:00,3,2,1.85,0
2012/2013,8640,10217,1.18,13,2013-02-02 00:00:00,7,0,1.18,1
2012/2013,9839,8593,8.5,1.3,2013-02-03 00:00:00,0,3,1.3,1
2012/2013,8277,8640,5.5,1.6,2013-02-09 00:00:00,2,2,1.6,0
2012/2013,8593,9803,1.17,13,2013-02-10 00:00:00,1,1,1.17,0
2012/2013,8640,9908,1.25,10,2013-02-16 00:00:00,2,1,1.25,1
2012/2013,10219,8593,6,1.5,2013-02-17 00:00:00,0,2,1.5,1
2012/2013,10235,8640,3.1,2.2,2013-02-24 00:00:00,2,1,2.2,0
2012/2013,8593,10217,1.17,15,2013-02-24 00:00:00,1,1,1.17,0
2012/2013,8611,8593,2.9,2.3,2013-03-02 00:00:00,0,2,2.3,1
2012/2013,8640,9839,1.1,17,2013-03-02 00:00:00,2,0,1.1,1
2012/2013,8593,6413,1.18,13,2013-03-10 00:00:00,3,0,1.18,1
2012/2013,10228,8640,5.5,1.53,2013-03-09 00:00:00,2,1,1.53,0
2012/2013,8640,10219,1.18,15,2013-03-16 00:00:00,2,0,1.18,1
2012/2013,10229,8593,4,1.83,2013-03-17 00:00:00,2,3,1.83,1
2012/2013,9803,8640,8,1.4,2013-03-31 00:00:00,2,2,1.4,0
2012/2013,8593,8464,1.22,11,2013-03-31 00:00:00,4,1,1.22,1
2012/2013,8525,8640,13,1.22,2013-04-06 00:00:00,1,3,1.22,1
2012/2013,8593,9791,1.18,13,2013-04-07 00:00:00,4,0,1.18,1
2012/2013,8593,9761,1.13,19,2012-08-25 00:00:00,5,0,1.13,1
2012/2013,8674,8640,6,1.5,2012-08-26 00:00:00,1,3,1.5,1
2012/2013,8640,8593,2.2,3,2013-04-14 00:00:00,2,3,2.2,0
2012/2013,8593,10228,1.17,13,2013-04-19 00:00:00,1,1,1.17,0
2012/2013,10229,8640,4,1.8,2013-04-20 00:00:00,1,3,1.8,1
2012/2013,9761,8593,9,1.3,2013-04-27 00:00:00,0,2,1.3,1
2012/2013,8640,8674,1.17,13,2013-04-27 00:00:00,5,2,1.17,1
2012/2013,8593,8525,1.08,23,2013-05-05 00:00:00,5,0,1.08,1
2012/2013,8640,8464,1.14,15,2013-05-05 00:00:00,4,2,1.14,1
2012/2013,8674,8593,4.33,1.67,2013-05-12 00:00:00,0,2,1.67,1
2012/2013,8611,8640,2.75,2.25,2013-05-12 00:00:00,3,1,2.25,0
2012/2013,8640,10229,1.4,8,2012-09-02 00:00:00,5,1,1.4,1
2012/2013,10228,8593,5.5,1.53,2012-09-02 00:00:00,2,2,1.53,0
2012/2013,8593,10219,1.2,13,2012-09-15 00:00:00,2,0,1.2,1
2012/2013,9908,8640,6.5,1.44,2012-09-16 00:00:00,1,0,1.44,0
2012/2013,10217,8593,7.5,1.36,2012-09-23 00:00:00,1,1,1.36,0
2012/2013,8640,10235,1.44,6.5,2012-09-23 00:00:00,3,0,1.44,1
2012/2013,8593,8611,1.8,4,2012-09-29 00:00:00,1,0,1.8,1
2012/2013,9839,8640,9.5,1.29,2012-09-30 00:00:00,0,6,1.29,1
2012/2013,8593,9908,1.22,15,2012-10-07 00:00:00,1,1,1.22,0
2012/2013,8640,9761,1.17,15,2012-10-07 00:00:00,4,0,1.17,1
2012/2013,9791,8593,4.75,1.7,2012-10-20 00:00:00,3,3,1.7,0
2012/2013,8640,8525,1.08,19,2012-10-20 00:00:00,3,2,1.08,1
2012/2013,9772,10264,1.73,4.75,2012-08-18 00:00:00,2,2,1.73,0
2012/2013,9764,9773,9,1.36,2012-08-19 00:00:00,0,0,1.36,0
2012/2013,9772,2033,1.17,15,2012-11-24 00:00:00,2,0,1.17,1
2012/2013,10264,9773,3.6,2.05,2012-11-25 00:00:00,0,2,2.05,1
2012/2013,9768,9772,3.75,2,2012-12-10 00:00:00,1,3,2.0,1
2012/2013,9773,8348,1.1,26,2012-12-08 00:00:00,1,0,1.1,1
2012/2013,10238,9773,15,1.22,2013-01-23 00:00:00,0,3,1.22,1
2012/2013,9772,10212,1.22,17,2012-12-15 00:00:00,4,1,1.22,1
2012/2013,7842,9772,8.5,1.36,2013-01-06 00:00:00,1,3,1.36,1
2012/2013,9773,10214,1.18,14,2013-01-05 00:00:00,1,0,1.18,1
2012/2013,9772,9773,2.3,3.1,2013-01-13 00:00:00,2,2,2.3,0
2012/2013,9773,6403,1.2,13,2013-01-19 00:00:00,2,0,1.2,1
2012/2013,8348,9772,11,1.25,2013-01-21 00:00:00,0,2,1.25,1
2012/2013,10264,9772,3.75,2,2013-01-26 00:00:00,1,2,2.0,1
2012/2013,9773,9764,1.2,13,2013-01-28 00:00:00,5,0,1.2,1
2012/2013,9772,10238,1.1,21,2013-02-03 00:00:00,3,0,1.1,1
2012/2013,7844,9773,8.5,1.36,2013-02-02 00:00:00,0,4,1.36,1
2012/2013,10214,9772,8,1.44,2013-02-10 00:00:00,2,2,1.44,0
2012/2013,9773,2033,1.1,13,2013-02-10 00:00:00,1,1,1.1,0
2012/2013,10211,9773,10,1.29,2013-02-15 00:00:00,0,2,1.29,1
2012/2013,9772,10215,1.22,13,2013-02-17 00:00:00,1,0,1.22,1
2012/2013,10238,9772,10,1.3,2012-08-26 00:00:00,0,5,1.3,1
2012/2013,9773,7844,1.25,12,2012-08-25 00:00:00,4,0,1.25,1
2012/2013,9773,7841,1.22,12,2013-02-23 00:00:00,2,1,1.22,1
2012/2013,9772,6403,1.25,13,2013-02-24 00:00:00,3,0,1.25,1
2012/2013,10211,9772,12,1.25,2013-03-03 00:00:00,0,1,1.25,1
2012/2013,9768,9773,5,1.67,2013-03-02 00:00:00,0,0,1.67,0
2012/2013,9773,7842,1.25,13,2013-03-08 00:00:00,2,0,1.25,1
2012/2013,9772,9764,1.17,23,2013-03-10 00:00:00,5,0,1.17,1
2012/2013,7844,9772,8,1.36,2013-03-17 00:00:00,0,4,1.36,1
2012/2013,10212,9773,8.5,1.4,2013-03-17 00:00:00,1,1,1.4,0
2012/2013,9772,7841,1.2,13,2013-03-30 00:00:00,6,1,1.2,1
2012/2013,10215,9773,10,1.33,2013-03-30 00:00:00,0,3,1.33,1
2012/2013,2033,9772,13,1.25,2013-04-07 00:00:00,0,2,1.25,1
2012/2013,9773,10264,1.44,7,2013-04-08 00:00:00,3,1,1.44,1
2012/2013,9772,9768,1.36,8.5,2013-04-21 00:00:00,2,0,1.36,1
2012/2013,8348,9773,13,1.22,2013-04-20 00:00:00,0,3,1.22,1
2012/2013,9773,10238,1.13,15,2013-04-27 00:00:00,2,0,1.13,1
2012/2013,10212,9772,8.5,1.4,2013-04-29 00:00:00,1,2,1.4,1
2012/2013,9772,7842,1.2,13,2013-05-06 00:00:00,1,1,1.2,0
2012/2013,10214,9773,10,1.3,2013-05-04 00:00:00,1,3,1.3,1
2012/2013,9773,9772,2,3.5,2013-05-11 00:00:00,2,1,2.0,1
2012/2013,9772,10214,1.22,13,2012-09-02 00:00:00,3,0,1.22,1
2012/2013,2033,9773,9,1.33,2012-09-01 00:00:00,2,3,1.33,1
2012/2013,6403,9773,9,1.3,2013-05-19 00:00:00,0,2,1.3,1
2012/2013,9772,8348,1.17,15,2013-05-19 00:00:00,3,1,1.17,1
2012/2013,9773,10211,1.17,15,2012-09-22 00:00:00,4,0,1.17,1
2012/2013,10215,9772,7,1.5,2012-09-23 00:00:00,2,2,1.5,0
2012/2013,7841,9773,10,1.36,2012-09-29 00:00:00,2,2,1.36,0
2012/2013,6403,9772,7.5,1.44,2012-09-28 00:00:00,1,2,1.44,1
2012/2013,9772,10211,1.13,17,2012-10-06 00:00:00,2,1,1.13,1
2012/2013,9773,9768,1.53,6.5,2012-10-07 00:00:00,2,0,1.53,1
2012/2013,7842,9773,10,1.36,2012-10-28 00:00:00,1,2,1.36,1
2012/2013,9764,9772,7.5,1.44,2012-10-27 00:00:00,0,3,1.44,1
2012/2013,9772,7844,1.22,12,2012-11-03 00:00:00,3,0,1.22,1
2012/2013,9773,10212,1.2,15,2012-11-02 00:00:00,5,0,1.2,1
2012/2013,7841,9772,6,1.53,2012-11-11 00:00:00,0,1,1.53,1
2012/2013,9773,10215,1.17,15,2012-11-11 00:00:00,2,1,1.17,1
2012/2013,9925,8485,1.25,12,2012-08-04 00:00:00,1,0,1.25,1
2012/2013,9800,9925,7,1.44,2012-10-20 00:00:00,0,5,1.44,1
2012/2013,9925,8597,1.2,13,2012-10-27 00:00:00,0,2,1.2,0
2012/2013,9938,9925,5.5,1.57,2012-11-04 00:00:00,2,2,1.57,0
2012/2013,9925,8467,1.25,10,2012-11-11 00:00:00,1,1,1.25,0
2012/2013,8485,9925,6,1.53,2012-11-17 00:00:00,0,2,1.53,1
2012/2013,9925,8066,1.2,13,2012-11-24 00:00:00,0,1,1.2,0
2012/2013,9860,9925,6,1.53,2012-11-28 00:00:00,0,4,1.53,1
2012/2013,8597,9925,9,1.33,2012-12-08 00:00:00,1,3,1.33,1
2012/2013,9925,9800,1.2,15,2012-12-15 00:00:00,2,0,1.2,1
2012/2013,9925,8649,1.17,15,2012-12-22 00:00:00,4,0,1.17,1
2012/2013,9925,9938,1.33,9,2013-01-22 00:00:00,4,0,1.33,1
2012/2013,8284,9925,13,1.2,2012-12-26 00:00:00,0,2,1.2,1
2012/2013,10251,9925,8.5,1.36,2012-12-29 00:00:00,1,0,1.36,0
2012/2013,9925,9927,1.36,8.5,2013-01-02 00:00:00,1,0,1.36,1
2012/2013,9925,9860,1.29,9.5,2013-01-19 00:00:00,4,1,1.29,1
2012/2013,8467,9925,7,1.44,2013-02-19 00:00:00,1,1,1.44,0
2012/2013,9925,8597,1.2,15,2013-01-30 00:00:00,4,1,1.2,1
2012/2013,8066,9925,5.5,1.62,2013-02-09 00:00:00,1,3,1.62,1
2012/2013,9925,9938,1.3,9,2013-02-16 00:00:00,6,2,1.3,1
2012/2013,9925,8284,1.11,23,2013-02-24 00:00:00,5,0,1.11,1
2012/2013,9927,9925,6,1.55,2013-02-27 00:00:00,2,1,1.55,0
2012/2013,8649,9925,7.5,1.44,2012-08-18 00:00:00,1,1,1.44,0
2012/2013,8649,9925,8,1.4,2013-03-09 00:00:00,3,2,1.4,0
2012/2013,9925,8485,1.29,9.5,2013-03-16 00:00:00,4,3,1.29,1
2012/2013,9800,9925,7,1.44,2013-03-31 00:00:00,1,1,1.44,0
2012/2013,9925,10251,1.25,11,2013-04-06 00:00:00,3,0,1.25,1
2012/2013,9925,8066,1.36,8.5,2013-04-21 00:00:00,4,1,1.36,1
2012/2013,9927,9925,4.33,1.8,2013-04-28 00:00:00,3,1,1.8,0
2012/2013,8649,9925,5,1.67,2013-05-05 00:00:00,1,1,1.67,0
2012/2013,9925,8467,1.44,7,2013-05-11 00:00:00,4,0,1.44,1
2012/2013,9938,9925,5,1.62,2013-05-19 00:00:00,0,4,1.62,1
2012/2013,8066,9925,7,1.5,2012-08-25 00:00:00,2,4,1.5,1
2012/2013,9925,10251,1.2,15,2012-09-01 00:00:00,2,2,1.2,0
2012/2013,8467,9925,9,1.36,2012-09-15 00:00:00,2,1,1.36,0
2012/2013,9925,8284,1.2,13,2012-09-22 00:00:00,2,0,1.2,1
2012/2013,9927,9925,5.5,1.57,2012-09-29 00:00:00,0,2,1.57,1
2012/2013,9925,9860,1.3,9.5,2012-10-07 00:00:00,1,0,1.3,1
2012/2013,8633,10267,1.25,10,2012-08-19 00:00:00,1,1,1.25,0
2012/2013,8634,8560,1.1,26,2012-08-19 00:00:00,5,1,1.1,1
2012/2013,8633,8394,1.08,26,2012-11-03 00:00:00,4,0,1.08,1
2012/2013,8634,9910,1.08,26,2012-11-03 00:00:00,3,1,1.08,1
2012/2013,8581,8633,9,1.3,2012-11-11 00:00:00,1,2,1.3,1
2012/2013,8661,8634,13,1.22,2012-11-11 00:00:00,2,4,1.22,1
2012/2013,8633,8315,1.17,12,2012-11-17 00:00:00,5,1,1.17,1
2012/2013,8634,8394,1.08,26,2012-11-17 00:00:00,3,1,1.08,1
2012/2013,8603,8633,10,1.29,2012-11-24 00:00:00,1,0,1.29,0
2012/2013,8581,8634,13,1.2,2012-11-25 00:00:00,0,4,1.2,1
2012/2013,8633,9906,1.44,6.5,2012-12-01 00:00:00,2,0,1.44,1
2012/2013,8634,8315,1.09,21,2012-12-01 00:00:00,5,1,1.09,1
2012/2013,10281,8633,10,1.25,2012-12-08 00:00:00,2,3,1.25,1
2012/2013,8603,8634,9,1.3,2012-12-09 00:00:00,1,2,1.3,1
2012/2013,8633,8558,1.1,17,2012-12-16 00:00:00,2,2,1.1,0
2012/2013,8634,9906,1.25,10,2012-12-16 00:00:00,4,1,1.25,1
2012/2013,9864,8633,5.5,1.57,2012-12-22 00:00:00,3,2,1.57,0
2012/2013,10281,8634,13,1.22,2012-12-22 00:00:00,1,3,1.22,1
2012/2013,8633,8560,1.18,13,2013-01-06 00:00:00,4,3,1.18,1
2012/2013,8634,8558,1.1,21,2013-01-06 00:00:00,4,0,1.1,1
2012/2013,8371,8633,7,1.44,2013-01-12 00:00:00,0,0,1.44,0
2012/2013,9864,8634,7,1.4,2013-01-13 00:00:00,1,3,1.4,1
2012/2013,8371,8634,12,1.22,2012-08-26 00:00:00,1,2,1.22,1
2012/2013,8305,8633,9.5,1.29,2012-08-26 00:00:00,2,1,1.29,0
2012/2013,8560,8634,10,1.29,2013-01-19 00:00:00,3,2,1.29,0
2012/2013,10267,8633,4.5,1.75,2013-01-20 00:00:00,0,5,1.75,1
2012/2013,8634,8371,1.07,29,2013-01-27 00:00:00,5,1,1.07,1
2012/2013,8633,8305,1.14,17,2013-01-27 00:00:00,4,0,1.14,1
2012/2013,10267,8634,7,1.44,2013-02-03 00:00:00,1,1,1.44,0
2012/2013,7878,8633,9,1.33,2013-02-02 00:00:00,1,0,1.33,0
2012/2013,8634,8305,1.09,21,2013-02-10 00:00:00,6,1,1.09,1
2012/2013,8633,8302,1.36,7.5,2013-02-09 00:00:00,4,1,1.36,1
2012/2013,7878,8634,10,1.25,2013-02-16 00:00:00,1,2,1.25,1
2012/2013,8633,8370,1.18,12,2013-02-17 00:00:00,2,0,1.18,1
2012/2013,8634,8302,1.18,13,2013-02-23 00:00:00,2,1,1.18,1
2012/2013,9783,8633,8.5,1.33,2013-02-23 00:00:00,1,2,1.33,1
2012/2013,8633,8634,2.88,2.3,2013-03-02 00:00:00,2,1,2.88,1
2012/2013,9910,8633,6.5,1.45,2013-03-10 00:00:00,1,2,1.45,1
2012/2013,8634,9783,1.11,19,2013-03-09 00:00:00,2,0,1.11,1
2012/2013,8633,8661,1.13,17,2013-03-16 00:00:00,5,2,1.13,1
2012/2013,8634,8370,1.11,21,2013-03-17 00:00:00,3,1,1.11,1
2012/2013,8394,8633,7.5,1.4,2013-03-30 00:00:00,1,1,1.4,0
2012/2013,9910,8634,8,1.36,2013-03-30 00:00:00,2,2,1.36,0
2012/2013,8634,10267,1.22,13,2012-09-02 00:00:00,1,0,1.22,1
2012/2013,8633,7878,1.08,23,2012-09-02 00:00:00,3,0,1.08,1
2012/2013,8633,8581,1.14,15,2013-04-06 00:00:00,5,1,1.14,1
2012/2013,8634,8661,1.17,15,2013-04-06 00:00:00,5,0,1.17,1
2012/2013,8315,8633,7,1.44,2013-04-14 00:00:00,0,3,1.44,1
2012/2013,8394,8634,7.5,1.4,2013-04-14 00:00:00,0,3,1.4,1
2012/2013,8633,8603,1.25,10,2013-04-20 00:00:00,3,1,1.25,1
2012/2013,8634,8581,1.2,13,2013-04-20 00:00:00,1,0,1.2,1
2012/2013,9906,8633,2.63,2.5,2013-04-27 00:00:00,1,2,2.5,1
2012/2013,8315,8634,4.75,1.67,2013-04-27 00:00:00,2,2,1.67,0
2012/2013,8633,10281,1.18,13,2013-05-04 00:00:00,4,3,1.18,1
2012/2013,8634,8603,1.2,12,2013-05-05 00:00:00,4,2,1.2,1
2012/2013,8558,8633,6,1.5,2013-05-11 00:00:00,1,1,1.5,0
2012/2013,9906,8634,4,1.91,2013-05-12 00:00:00,1,2,1.91,1
2012/2013,8633,9864,1.2,12,2013-05-08 00:00:00,6,2,1.2,1
2012/2013,8634,10281,1.29,10,2013-05-19 00:00:00,2,1,1.29,1
2012/2013,8560,8633,2.5,2.6,2013-05-26 00:00:00,3,3,2.6,0
2012/2013,8558,8634,5.5,1.57,2013-05-26 00:00:00,0,2,1.57,1
2012/2013,8633,8371,1.25,10,2013-06-01 00:00:00,4,2,1.25,1
2012/2013,8634,9864,1.25,10,2013-06-01 00:00:00,4,1,1.25,1
2012/2013,8305,8634,11,1.25,2012-09-15 00:00:00,1,4,1.25,1
2012/2013,8302,8633,5,1.62,2012-09-15 00:00:00,1,0,1.62,0
2012/2013,8634,7878,1.05,34,2012-09-22 00:00:00,2,0,1.05,1
2012/2013,8370,8633,9,1.3,2012-09-24 00:00:00,0,2,1.3,1
2012/2013,8302,8634,6,1.5,2012-09-29 00:00:00,2,3,1.5,1
2012/2013,8633,9783,1.13,21,2012-09-30 00:00:00,5,1,1.13,1
2012/2013,8634,8633,1.83,3.75,2012-10-07 00:00:00,2,2,1.83,0
2012/2013,8633,9910,1.1,23,2012-10-20 00:00:00,2,0,1.1,1
2012/2013,9783,8634,10,1.3,2012-10-20 00:00:00,4,5,1.3,1
2012/2013,8661,8633,8,1.4,2012-10-28 00:00:00,0,5,1.4,1
